ScaledForward,scaledLeftRightRatio,ScaledSpeed,isTurningLeft,isTurningRight,isKeepingStraight,isAccelerating
58.64502,0.5317695,15.64802,0,0,1,1
46.66474,0.4523097,26.97314,0,0,1,1
28.62487,0.2823766,35.05588,0,1,0,1
15.02174,0.2604976,31.51966,0,1,0,0
79.41187,0.6188703,40.53856,1,0,0,1
56.88575,0.3627096,48.60454,0,0,1,1
37.75507,0.2912192,48.22226,0,0,1,1
37.70495,0.3442318,51.1145,0,1,0,1
23.10223,0.2069547,50.37191,0,1,0,1
27.03091,0.6572568,52.2397,0,0,1,1
