ScaledForward,scaledLeftRightRatio,ScaledSpeed,isTurningLeft,isTurningRight,isKeepingStraight,isAccelerating
57.62279,0.4619783,58.06475,0,0,1,1
54.96218,0.4538646,59.03362,0,0,1,1
51.17882,0.4447915,60.01266,0,0,1,1
47.09122,0.4405142,60.97933,0,0,1,1
45.34542,0.4390135,59.25624,0,0,1,0
41.36809,0.4360544,54.7324,0,0,1,1
38.11078,0.4349818,55.12738,0,0,1,0
34.8567,0.4338508,52.57757,0,0,1,1
31.59104,0.4323745,52.20033,0,1,0,0
31.71514,0.461877,47.67925,0,0,1,1
30.44599,0.4860193,48.89266,0,0,1,1
28.55769,0.5076084,49.57682,0,1,0,1
31.22331,0.568087,50.53568,0,0,1,1
32.70073,0.5648699,50.68959,0,1,0,1
36.02963,0.5382874,51.65747,0,0,1,1
34.56178,0.5062479,51.6804,0,0,1,1
34.00245,0.5018497,52.3102,0,1,0,1
33.6492,0.5107086,53.17709,0,0,1,1
33.22971,0.526344,53.54027,0,0,1,1
31.50612,0.5412032,54.61692,0,0,1,0
30.27907,0.5447103,49.83217,0,0,1,1
27.18095,0.5525107,50.66756,0,1,0,1
25.96328,0.580739,51.33563,0,0,1,1
24.55151,0.5573848,52.37797,0,1,0,1
24.88004,0.5407777,52.44474,0,1,0,1
30.50617,0.555977,52.63861,0,1,0,1
35.24711,0.5623903,52.96209,0,0,1,1
36.37045,0.556244,53.87158,0,0,1,1
34.86717,0.5339908,54.41447,0,1,0,1
35.72639,0.5373494,55.35081,0,0,1,1
34.28632,0.5365862,55.95889,0,1,0,1
38.68793,0.5677347,56.60387,0,0,1,1
39.93525,0.575963,57.50803,0,0,1,1
37.33583,0.5595338,58.50338,0,0,1,1
35.45943,0.5500648,58.96719,0,1,0,1
39.35994,0.5616319,59.68204,0,0,1,1
41.34673,0.5585848,60.40743,0,1,0,1
47.14604,0.5465421,60.84967,0,0,1,1
57.64971,0.5479755,61.23388,0,0,1,1
55.18053,0.5559391,62.13248,0,0,1,1
50.8737,0.5499728,62.50491,1,0,0,1
43.87265,0.5300282,63.38138,0,0,1,1
37.49363,0.5196294,63.70236,0,0,1,1
40.46731,0.5260678,64.61427,0,0,1,1
36.75284,0.5114083,64.91847,0,1,0,1
34.15135,0.4754246,65.75082,0,0,1,1
30.7305,0.4358973,65.91402,0,1,0,1
28.99053,0.4393427,66.38194,0,1,0,1
27.48386,0.4702506,66.38381,0,0,1,1
26.15058,0.4848501,67.06973,0,0,1,1
22.62965,0.5076447,67.4975,0,1,0,1
19.96137,0.5607386,67.68919,0,0,1,1
17.98942,0.5536474,67.4249,0,1,0,1
19.11772,0.5296227,66.84482,0,1,0,1
26.30017,0.4656872,66.09406,0,1,0,1
38.92502,0.4238376,65.05497,0,0,1,1
47.92906,0.4109142,64.89729,0,1,0,1
54.58868,0.4068411,65.12415,0,0,1,1
50.02105,0.3987028,65.54649,0,0,1,1
46.26293,0.3883579,62.57224,0,0,1,0
42.06569,0.3960748,56.42167,0,0,1,0
38.06358,0.4174303,54.14027,0,0,1,1
35.97434,0.432534,49.44863,0,0,1,0
32.55682,0.4484454,47.9479,0,0,1,1
29.63499,0.4557317,48.66865,0,0,1,1
27.06797,0.4351017,49.80645,0,0,1,1
26.97117,0.4285864,50.61492,0,1,0,1
27.48562,0.4490111,49.06877,0,0,1,0
28.13396,0.4575197,43.21329,0,0,1,0
27.87033,0.4609289,37.48588,0,0,1,0
25.67576,0.4665927,35.46841,0,0,1,1
23.49465,0.4721536,36.84413,0,0,1,1
20.96183,0.4870861,37.70737,0,0,1,1
18.54485,0.5102081,39.4026,0,0,1,1
15.8756,0.5272519,40.6781,0,0,1,1
13.40013,0.02241466,38.84329,0,0,1,0
